2.303375223384765e-06,2.705909697840552e-06,3.527451909604696e-06,4.784002429722459e-06,6.45309319505328e-06,8.405742558841564e-06,1.030554348767825e-05,1.154035909031473e-05,1.150991636029824e-05,1.091734415849272e-05,1.044954168497891e-05
2.287618206072543e-06,2.702243833594086e-06,3.560203150714049e-06,4.908137287549188e-06,6.784053565699697e-06,9.153264106993693e-06,1.174159318884526e-05,1.364275555849822e-05,1.295875712849064e-05,1.171192281522033e-05,1.091734415849272e-05
2.236693296511392e-06,2.662763811642029e-06,3.561981345738908e-06,5.031035239432303e-06,7.225252464714763e-06,1.036503735807254e-05,1.462575796858952e-05,1.915917094665011e-05,1.584540367742985e-05,1.295875712849064e-05,1.150991636029824e-05
2.124800705464559e-06,2.542353383773994e-06,3.435749193336212e-06,4.935921431696604e-06,7.302593208402715e-06,1.111692563695486e-05,1.798065391199417e-05,3.334714315426429e-05,1.915917094665011e-05,1.364275555849822e-05,1.154035909031473e-05
1.939451082467923e-06,2.316238163587824e-06,3.119881394311871e-06,4.452959868681392e-06,6.481503727125e-06,9.445910282121035e-06,1.355145447149772e-05,1.798065391199417e-05,1.462575796858952e-05,1.174159318884526e-05,1.030554348767825e-05
1.693693551863981e-06,2.005082468722481e-06,2.661079441800022e-06,3.717505263017654e-06,5.23154681870704e-06,7.209277888840285e-06,9.445910282121035e-06,1.111692563695486e-05,1.036503735807254e-05,9.153264106993693e-06,8.405742558841564e-06
1.421358908991219e-06,1.656704995907675e-06,2.153582064060286e-06,2.927641712043087e-06,3.977047520172207e-06,5.23154681870704e-06,6.481503727125e-06,7.302593208402715e-06,7.225252464714763e-06,6.784053565699697e-06,6.45309319505328e-06
1.173938478063089e-06,1.298197066937845e-06,1.681633438923218e-06,2.225112626534433e-06,2.927641712043087e-06,3.717505263017654e-06,4.452959868681392e-06,4.935921431696604e-06,5.031035239432303e-06,4.908137287549188e-06,4.784002429722459e-06
1.029138958771292e-06,1.178839380586303e-06,1.250413087660293e-06,1.681633438923218e-06,2.153582064060286e-06,2.661079441800022e-06,3.119881394311871e-06,3.435749193336212e-06,3.561981345738908e-06,3.560203150714049e-06,3.527451909604696e-06
9.373764657272327e-07,1.062898918162471e-06,1.178839380586303e-06,1.298197066937845e-06,1.656704995907675e-06,2.005082468722481e-06,2.316238163587824e-06,2.542353383773994e-06,2.662763811642029e-06,2.702243833594086e-06,2.705909697840552e-06
6.190798811953471e-07,9.373764657272327e-07,1.029138958771292e-06,1.173938478063089e-06,1.421358908991219e-06,1.693693551863981e-06,1.939451082467923e-06,2.124800705464559e-06,2.236693296511392e-06,2.287618206072543e-06,2.303375223384765e-06
