1.467675224022735e-05,1.568029971479005e-05,1.769276461836255e-05,2.069902394193225e-05,2.459970749161744e-05,2.908710778122186e-05,3.345185358981228e-05,3.644711854233506e-05,3.684945671920705e-05,3.601524966948608e-05,3.526920465063534e-05
1.453467223048545e-05,1.555936718415948e-05,1.763837572034279e-05,2.081742390737224e-05,2.511729174012588e-05,3.041792219344675e-05,3.613552712727104e-05,4.044394283695229e-05,3.954253322368393e-05,3.740908376487178e-05,3.601524966948608e-05
1.421963517045454e-05,1.526202775542854e-05,1.741277129756215e-05,2.081715708642793e-05,2.572946017407185e-05,3.25373418294019e-05,4.155438782556681e-05,5.108293744659855e-05,4.493694204583537e-05,3.954253322368393e-05,3.684945671920705e-05
1.36948369648873e-05,1.47143544463706e-05,1.684117732987488e-05,2.028906976108297e-05,2.552144761903693e-05,3.364559167924662e-05,4.78200246852692e-05,7.894107917786185e-05,5.108293744659855e-05,4.044394283695229e-05,3.644711854233506e-05
1.295554192777671e-05,1.38884570977639e-05,1.582475267910396e-05,1.892211310203558e-05,2.346097581936418e-05,2.98744330725833e-05,3.85392278788515e-05,4.78200246852692e-05,4.155438782556681e-05,3.613552712727104e-05,3.345185358981228e-05
1.20538607174114e-05,1.285190630643086e-05,1.448333379570301e-05,1.701288173897474e-05,2.050820801514336e-05,2.494162950774844e-05,2.98744330725833e-05,3.364559167924662e-05,3.25373418294019e-05,3.041792219344675e-05,2.908710778122186e-05
1.108576835002576e-05,1.173361442380612e-05,1.303421252938325e-05,1.498380250855079e-05,1.753338414291564e-05,2.050820801514336e-05,2.346097581936418e-05,2.552144761903693e-05,2.572946017407185e-05,2.511729174012588e-05,2.459970749161744e-05
1.016133304295681e-05,1.067184236585193e-05,1.167955704683032e-05,1.314633806176131e-05,1.498380250855079e-05,1.701288173897474e-05,1.892211310203558e-05,2.028906976108297e-05,2.081715708642793e-05,2.081742390737224e-05,2.069902394193225e-05
9.380039562472462e-06,9.782242244966676e-06,1.056530054553636e-05,1.167955704683032e-05,1.303421252938325e-05,1.448333379570301e-05,1.582475267910396e-05,1.684117732987488e-05,1.741277129756215e-05,1.763837572034279e-05,1.769276461836255e-05
8.818094889264045e-06,9.147390253773776e-06,9.782242244966676e-06,1.067184236585193e-05,1.173361442380612e-05,1.285190630643086e-05,1.38884570977639e-05,1.47143544463706e-05,1.526202775542854e-05,1.555936718415948e-05,1.568029971479005e-05
8.52509991116895e-06,8.818094889264045e-06,9.380039562472462e-06,1.016133304295681e-05,1.108576835002576e-05,1.20538607174114e-05,1.295554192777671e-05,1.36948369648873e-05,1.421963517045454e-05,1.453467223048545e-05,1.467675224022735e-05
