1.421762846341904e-05,1.520845695648792e-05,1.719697350404915e-05,2.017076616485258e-05,2.40339092566865e-05,2.848226639650081e-05,3.280959882510832e-05,3.577147400978599e-05,3.614630779523011e-05,3.529243530932179e-05,3.453613596935766e-05
1.408062422076943e-05,1.509283582257354e-05,1.714835061417128e-05,2.029557919708517e-05,2.455871853872219e-05,2.982125143265813e-05,3.55024439884544e-05,3.977829559862075e-05,3.88496440565031e-05,3.669654620753287e-05,3.529243530932179e-05
1.377549436114291e-05,1.480585212971278e-05,1.693396035644961e-05,2.030773164478327e-05,2.518479365160692e-05,3.195629807423367e-05,4.09388065770356e-05,5.043647433606588e-05,4.426363759360834e-05,3.88496440565031e-05,3.614630779523011e-05
1.326491510688214e-05,1.427302060147306e-05,1.637838491387498e-05,1.979727384500131e-05,2.499632066032792e-05,3.308619643536452e-05,4.722838736393714e-05,7.832099000490174e-05,5.043647433606588e-05,3.977829559862075e-05,3.577147400978599e-05
1.254331123278653e-05,1.346556804441613e-05,1.538181025337895e-05,1.845203544206735e-05,2.295964850836061e-05,2.934084206029114e-05,3.797500487728159e-05,4.722838736393714e-05,4.09388065770356e-05,3.55024439884544e-05,3.280959882510832e-05
1.166160322683299e-05,1.244983229479861e-05,1.406276732802084e-05,1.656723335514584e-05,2.003356082028898e-05,2.44368588304731e-05,2.934084206029114e-05,3.308619643536452e-05,3.195629807423367e-05,2.982125143265813e-05,2.848226639650081e-05
1.071423972488717e-05,1.135314835903595e-05,1.263688538277237e-05,1.456354661915167e-05,1.70865160609114e-05,2.003356082028898e-05,2.295964850836061e-05,2.499632066032792e-05,2.518479365160692e-05,2.455871853872219e-05,2.40339092566865e-05
9.809518128859785e-06,1.031193911994794e-05,1.130437382025484e-05,1.275032863483382e-05,1.456354661915167e-05,1.656723335514584e-05,1.845203544206735e-05,1.979727384500131e-05,2.030773164478327e-05,2.029557919708517e-05,2.017076616485258e-05
9.045083161335978e-06,9.439936441607096e-06,1.020909537252205e-05,1.130437382025484e-05,1.263688538277237e-05,1.406276732802084e-05,1.538181025337895e-05,1.637838491387498e-05,1.693396035644961e-05,1.714835061417128e-05,1.719697350404915e-05
8.495462954694328e-06,8.817957087974097e-06,9.439936441607096e-06,1.031193911994794e-05,1.135314835903595e-05,1.244983229479861e-05,1.346556804441613e-05,1.427302060147306e-05,1.480585212971278e-05,1.509283582257354e-05,1.520845695648792e-05
8.208976956465157e-06,8.495462954694328e-06,9.045083161335978e-06,9.809518128859785e-06,1.071423972488717e-05,1.166160322683299e-05,1.254331123278653e-05,1.326491510688214e-05,1.377549436114291e-05,1.408062422076943e-05,1.421762846341904e-05
