1.156299757444361e-05,1.245017486894329e-05,1.424406599329925e-05,1.695561616730641e-05,2.051900747368901e-05,2.466154754657784e-05,2.870410715759182e-05,3.142124362879225e-05,3.160280672141766e-05,3.061589036529256e-05,2.979201741875127e-05
1.145520960759889e-05,1.236563513376199e-05,1.42300968047274e-05,1.712009496646957e-05,2.108962862824786e-05,2.605328846173588e-05,3.145683701350021e-05,3.549371766208574e-05,3.437370360006761e-05,3.208772631293044e-05,3.061589036529256e-05
1.120821244859752e-05,1.21404749627936e-05,1.408454798961062e-05,1.721080821501004e-05,2.1805979741267e-05,2.829169770587366e-05,3.701026749145918e-05,4.628092287114129e-05,3.991992586531485e-05,3.437370360006761e-05,3.160280672141766e-05
1.078332352881604e-05,1.169874874171759e-05,1.3630267365409e-05,1.681546484643796e-05,2.174870114720758e-05,2.956995665918293e-05,4.346594632167568e-05,7.434928713836144e-05,4.628092287114129e-05,3.549371766208574e-05,3.142124362879225e-05
1.01714350911644e-05,1.100795889157519e-05,1.276330552596618e-05,1.561703328271134e-05,1.987793761592645e-05,2.600888104873384e-05,3.441179361179248e-05,4.346594632167568e-05,3.701026749145918e-05,3.145683701350021e-05,2.870410715759182e-05
9.416873116496516e-06,1.01275219278839e-05,1.159470785143962e-05,1.390265846636772e-05,1.714426543551474e-05,2.131833256701743e-05,2.600888104873384e-05,2.956995665918293e-05,2.829169770587366e-05,2.605328846173588e-05,2.466154754657784e-05
8.604261962446062e-06,9.174400718512453e-06,1.032877351120967e-05,1.20806002473175e-05,1.440291163120645e-05,1.714426543551474e-05,1.987793761592645e-05,2.174870114720758e-05,2.1805979741267e-05,2.108962862824786e-05,2.051900747368901e-05
7.829637642980557e-06,8.271972404338306e-06,9.151232077399063e-06,1.04438888091644e-05,1.20806002473175e-05,1.390265846636772e-05,1.561703328271134e-05,1.681546484643796e-05,1.721080821501004e-05,1.712009496646957e-05,1.695561616730641e-05
7.177542172825966e-06,7.519942465034406e-06,8.19019043178037e-06,9.151232077399063e-06,1.032877351120967e-05,1.159470785143962e-05,1.276330552596618e-05,1.3630267365409e-05,1.408454798961062e-05,1.42300968047274e-05,1.424406599329925e-05
6.710505559767435e-06,6.986232134604689e-06,7.519942465034406e-06,8.271972404338306e-06,9.174400718512453e-06,1.01275219278839e-05,1.100795889157519e-05,1.169874874171759e-05,1.21404749627936e-05,1.236563513376199e-05,1.245017486894329e-05
6.467752594895808e-06,6.710505559767435e-06,7.177542172825966e-06,7.829637642980557e-06,8.604261962446062e-06,9.416873116496516e-06,1.01714350911644e-05,1.078332352881604e-05,1.120821244859752e-05,1.145520960759889e-05,1.156299757444361e-05
