2.520846492479522e-06,2.938297325606846e-06,3.787245509029199e-06,5.079777588159407e-06,6.789204616763927e-06,8.782787183172075e-06,1.072107164124321e-05,1.198955638008724e-05,1.198614292845259e-05,1.141245655563865e-05,1.095435451354513e-05
2.500997995735338e-06,2.930274028167039e-06,3.815125875112926e-06,5.198336669651149e-06,7.113765032972295e-06,9.523031828744107e-06,1.214898428189863e-05,1.408308183257555e-05,1.342566011884203e-05,1.21974547949549e-05,1.141245655563865e-05
2.442043547322238e-06,2.882275802749701e-06,3.807404321389505e-06,5.310361017471921e-06,7.542492808702449e-06,1.072065251382967e-05,1.501734109316969e-05,1.958223333773527e-05,1.629419279695931e-05,1.342566011884203e-05,1.198614292845259e-05
2.318416204051326e-06,2.749551616975982e-06,3.667571280122952e-06,5.199700282102906e-06,7.602004743826643e-06,1.145237091328272e-05,1.834980249156622e-05,3.374567335776342e-05,1.958223333773527e-05,1.408308183257555e-05,1.198955638008724e-05
2.117873351906922e-06,2.507734673200554e-06,3.334770035647697e-06,4.697527392969428e-06,6.758851225795069e-06,9.756456171394234e-06,1.389321715833292e-05,1.834980249156622e-05,1.501734109316969e-05,1.214898428189863e-05,1.072107164124321e-05
1.854324096181807e-06,2.178141527708089e-06,2.856544197088566e-06,3.940467155197915e-06,5.484022370965483e-06,7.491574117354132e-06,9.756456171394234e-06,1.145237091328272e-05,1.072065251382967e-05,9.523031828744107e-06,8.782787183172075e-06
1.561973450451902e-06,1.810677933462438e-06,2.327788209685454e-06,3.127685546093453e-06,4.203416483721355e-06,5.484022370965483e-06,6.758851225795069e-06,7.602004743826643e-06,7.542492808702449e-06,7.113765032972295e-06,6.789204616763927e-06
1.283878148677513e-06,1.461868221768922e-06,1.834089341440324e-06,2.400875722296577e-06,3.127685546093453e-06,3.940467155197915e-06,4.697527392969428e-06,5.199700282102906e-06,5.310361017471921e-06,5.198336669651149e-06,5.079777588159407e-06
1.083313126555955e-06,1.229972752256633e-06,1.440296384107525e-06,1.834089341440324e-06,2.327788209685454e-06,2.856544197088566e-06,3.334770035647697e-06,3.667571280122952e-06,3.807404321389505e-06,3.815125875112926e-06,3.787245509029199e-06
1.029323345170484e-06,1.073310471353677e-06,1.229972752256633e-06,1.461868221768922e-06,1.810677933462438e-06,2.178141527708089e-06,2.507734673200554e-06,2.749551616975982e-06,2.882275802749701e-06,2.930274028167039e-06,2.938297325606846e-06
1.012134350857283e-06,1.029323345170484e-06,1.083313126555955e-06,1.283878148677513e-06,1.561973450451902e-06,1.854324096181807e-06,2.117873351906922e-06,2.318416204051326e-06,2.442043547322238e-06,2.500997995735338e-06,2.520846492479522e-06
