7.198863368671902e-06,7.758887227635042e-06,8.880683906045443e-06,1.056043752216824e-05,1.276819625881392e-05,1.538910463926872e-05,1.806866096776497e-05,1.997248057704486e-05,2.005342659309339e-05,1.941281458531122e-05,1.892007348808914e-05
7.110605851346559e-06,7.681632844986646e-06,8.841519118955857e-06,1.063164296772017e-05,1.312576249101919e-05,1.639968769988389e-05,2.027409260589897e-05,2.342211327133257e-05,2.226010475788548e-05,2.045338798942739e-05,1.941281458531122e-05
6.91913728587345e-06,7.499333439658672e-06,8.702801578264037e-06,1.064886524636619e-05,1.362123168959617e-05,1.820545561429085e-05,2.518512416809285e-05,3.347704692302108e-05,2.715106058664325e-05,2.226010475788548e-05,2.005342659309339e-05
6.607104343238619e-06,7.174141032068438e-06,8.367254882731858e-06,1.036225084017553e-05,1.36372313168497e-05,1.949314474772896e-05,3.15856598351556e-05,6.147954998912943e-05,3.347704692302108e-05,2.342211327133257e-05,1.997248057704486e-05
6.174511312315304e-06,6.692408866464491e-06,7.774080213221404e-06,9.546061430296386e-06,1.230651237973917e-05,1.666549264060649e-05,2.34410093167169e-05,3.15856598351556e-05,2.518512416809285e-05,2.027409260589897e-05,1.806866096776497e-05
5.652370445540226e-06,6.095323568130921e-06,7.00283377709669e-06,8.427290997779402e-06,1.046747041171251e-05,1.324726300124408e-05,1.666549264060649e-05,1.949314474772896e-05,1.820545561429085e-05,1.639968769988389e-05,1.538910463926872e-05
5.094878466296731e-06,5.455778041198145e-06,6.179797170616177e-06,7.268983647355471e-06,8.716001013736615e-06,1.046747041171251e-05,1.230651237973917e-05,1.36372313168497e-05,1.362123168959617e-05,1.312576249101919e-05,1.276819625881392e-05
4.563557481647708e-06,4.850075891066148e-06,5.414579023263058e-06,6.235662044785977e-06,7.268983647355471e-06,8.427290997779402e-06,9.546061430296386e-06,1.036225084017553e-05,1.064886524636619e-05,1.063164296772017e-05,1.056043752216824e-05
4.114412440577561e-06,4.342380651056207e-06,4.785378173005374e-06,5.414579023263058e-06,6.179797170616177e-06,7.00283377709669e-06,7.774080213221404e-06,8.367254882731858e-06,8.702801578264037e-06,8.841519118955857e-06,8.880683906045443e-06
3.791015396506946e-06,3.979505304481401e-06,4.342380651056207e-06,4.850075891066148e-06,5.455778041198145e-06,6.095323568130921e-06,6.692408866464491e-06,7.174141032068438e-06,7.499333439658672e-06,7.681632844986646e-06,7.758887227635042e-06
3.622225492324519e-06,3.791015396506946e-06,4.114412440577561e-06,4.563557481647708e-06,5.094878466296731e-06,5.652370445540226e-06,6.174511312315304e-06,6.607104343238619e-06,6.91913728587345e-06,7.110605851346559e-06,7.198863368671902e-06
