6.429346219071026e-06,6.975892777288612e-06,8.068251312266314e-06,9.69211876836026e-06,1.178779794080057e-05,1.418801645773358e-05,1.652123095982596e-05,1.814539064067581e-05,1.843502036602185e-05,1.807040574044145e-05,1.772116634305833e-05
6.349479208081728e-06,6.905795244746642e-06,8.030055217940269e-06,9.738898599189076e-06,1.203353727468881e-05,1.484150188557688e-05,1.785421247373767e-05,2.013691605397762e-05,1.976860482020853e-05,1.874744827957096e-05,1.807040574044145e-05
6.174276222257391e-06,6.737682754049495e-06,7.894673321656073e-06,9.712518160797973e-06,1.231066211444387e-05,1.587269589899777e-05,2.054066063488366e-05,2.544014676302961e-05,2.243412487599161e-05,1.976860482020853e-05,1.843502036602185e-05
5.885626928837613e-06,6.434709841413247e-06,7.574316262810545e-06,9.406716192875419e-06,1.215731363386386e-05,1.637209811525408e-05,2.362059086091218e-05,3.933110314892937e-05,2.544014676302961e-05,2.013691605397762e-05,1.814539064067581e-05
5.482276121771334e-06,5.984059243378725e-06,7.020592609351265e-06,8.666398594063014e-06,1.105555398242879e-05,1.439638116686989e-05,1.886491928260838e-05,2.362059086091218e-05,2.054066063488366e-05,1.785421247373767e-05,1.652123095982596e-05
4.992521578150657e-06,5.422102630002081e-06,6.29677740546018e-06,7.644725508858716e-06,9.493628452846646e-06,1.182122772559408e-05,1.439638116686989e-05,1.637209811525408e-05,1.587269589899777e-05,1.484150188557688e-05,1.418801645773358e-05
4.467602534055283e-06,4.817088923424087e-06,5.516500539802631e-06,6.560021869268431e-06,7.917392059351144e-06,9.493628452846646e-06,1.105555398242879e-05,1.215731363386386e-05,1.231066211444387e-05,1.203353727468881e-05,1.178779794080057e-05
3.966371444462247e-06,4.242518201477544e-06,4.786346540542365e-06,5.575264123822614e-06,6.560021869268431e-06,7.644725508858716e-06,8.666398594063014e-06,9.406716192875419e-06,9.712518160797973e-06,9.738898599189076e-06,9.69211876836026e-06
3.542405953312729e-06,3.760508997367887e-06,4.184451720721526e-06,4.786346540542365e-06,5.516500539802631e-06,6.29677740546018e-06,7.020592609351265e-06,7.574316262810545e-06,7.894673321656073e-06,8.030055217940269e-06,8.068251312266314e-06
3.237153790132142e-06,3.416029032283135e-06,3.760508997367887e-06,4.242518201477544e-06,4.817088923424087e-06,5.422102630002081e-06,5.984059243378725e-06,6.434709841413247e-06,6.737682754049495e-06,6.905795244746642e-06,6.975892777288612e-06
3.077869260719259e-06,3.237153790132142e-06,3.542405953312729e-06,3.966371444462247e-06,4.467602534055283e-06,4.992521578150657e-06,5.482276121771334e-06,5.885626928837613e-06,6.174276222257391e-06,6.349479208081728e-06,6.429346219071026e-06
