1.331046551480105e-05,1.42724017078042e-05,1.620659897969039e-05,1.910696285077464e-05,2.288560451258534e-05,2.724670590845947e-05,3.149125266337702e-05,3.438015880438734e-05,3.469568501388033e-05,3.379989322938142e-05,3.302190267235338e-05
1.318361203212855e-05,1.41674703549943e-05,1.616970169125785e-05,1.924496491482924e-05,2.342541872598018e-05,2.860278135053872e-05,3.420336762408734e-05,3.840803990719924e-05,3.742067969245869e-05,3.522572896695993e-05,3.379989322938142e-05
1.289841066788883e-05,1.390145348964503e-05,1.597825862903592e-05,1.928282605238267e-05,2.408057345694705e-05,3.077074671898767e-05,3.967676358408058e-05,4.910691026416716e-05,4.28763213087398e-05,3.742067969245869e-05,3.469568501388033e-05
1.241667247168797e-05,1.339893023181421e-05,1.545575751969935e-05,1.880921237853377e-05,2.393337722501327e-05,3.194674720759619e-05,4.60175872240899e-05,7.704799010559005e-05,4.910691026416716e-05,3.840803990719924e-05,3.438015880438734e-05
1.173128922611048e-05,1.26295081406507e-05,1.450058663527153e-05,1.750985966497231e-05,2.194758099962232e-05,2.825708238748177e-05,3.682380517154229e-05,4.60175872240899e-05,3.967676358408058e-05,3.420336762408734e-05,3.149125266337702e-05
1.089084279239338e-05,1.165708949527509e-05,1.322867467503557e-05,1.567721208805854e-05,1.907916859347385e-05,2.34160492938754e-05,2.825708238748177e-05,3.194674720759619e-05,3.077074671898767e-05,2.860278135053872e-05,2.724670590845947e-05
9.986632326758449e-06,1.06057305715407e-05,1.185215140834584e-05,1.372821403600598e-05,1.619272830439472e-05,1.907916859347385e-05,2.194758099962232e-05,2.393337722501327e-05,2.408057345694705e-05,2.342541872598018e-05,2.288560451258534e-05
9.123196254604435e-06,9.60791998870663e-06,1.056697456608082e-05,1.196756574251341e-05,1.372821403600598e-05,1.567721208805854e-05,1.750985966497231e-05,1.880921237853377e-05,1.928282605238267e-05,1.924496491482924e-05,1.910696285077464e-05
8.394217287891577e-06,8.773219425153654e-06,9.512446933258538e-06,1.056697456608082e-05,1.185215140834584e-05,1.322867467503557e-05,1.450058663527153e-05,1.545575751969935e-05,1.597825862903592e-05,1.616970169125785e-05,1.620659897969039e-05
7.870587909367101e-06,8.178602963119091e-06,8.773219425153654e-06,9.60791998870663e-06,1.06057305715407e-05,1.165708949527509e-05,1.26295081406507e-05,1.339893023181421e-05,1.390145348964503e-05,1.41674703549943e-05,1.42724017078042e-05
7.597848945876613e-06,7.870587909367101e-06,8.394217287891577e-06,9.123196254604435e-06,9.986632326758449e-06,1.089084279239338e-05,1.173128922611048e-05,1.241667247168797e-05,1.289841066788883e-05,1.318361203212855e-05,1.331046551480105e-05
