5.421246236767609e-07,1.042750537024079e-06,1.286439742260056e-06,2.12012309227254e-06,3.277473929383248e-06,4.721096004818521e-06,6.155103017895721e-06,7.005567168229133e-06,6.691902260314643e-06,5.919068450335049e-06,5.365296128009218e-06
6.699761192904558e-07,9.747711352190291e-07,1.31163163146389e-06,2.287975866971637e-06,3.664053716264542e-06,5.532216287918128e-06,7.663035682596246e-06,9.187040817331045e-06,8.223922425208858e-06,6.798819744436836e-06,5.919068450335049e-06
7.657481567198294e-07,1.06753066001347e-06,1.374850102281728e-06,2.497688788359433e-06,4.218317752289462e-06,6.876060376866897e-06,1.069729768967299e-05,1.48689232921853e-05,1.128438067327087e-05,8.223922425208858e-06,6.691902260314643e-06
8.599033362933738e-07,9.74529962423872e-07,1.370101542416169e-06,2.551711457469967e-06,4.471902593119338e-06,7.833985759081394e-06,1.428590325742306e-05,2.931464821368586e-05,1.48689232921853e-05,9.187040817331045e-06,7.005567168229133e-06
7.196343027199956e-07,9.907678479079999e-07,1.207670913907807e-06,2.27230483875796e-06,3.889709469349473e-06,6.440738423260841e-06,1.016846696570177e-05,1.428590325742306e-05,1.069729768967299e-05,7.663035682596246e-06,6.155103017895721e-06
2.977886768914987e-07,9.954576710625103e-07,1.201442703389297e-06,1.754733521442665e-06,2.927636602192328e-06,4.539417134002897e-06,6.440738423260841e-06,7.833985759081394e-06,6.876060376866897e-06,5.532216287918128e-06,4.721096004818521e-06
4.336772198810864e-08,9.704308279292838e-07,1.040268225352537e-06,1.248860715142398e-06,2.006538310727512e-06,2.927636602192328e-06,3.889709469349473e-06,4.471902593119338e-06,4.218317752289462e-06,3.664053716264542e-06,3.277473929383248e-06
0,2.56323227484481e-07,9.756293772848824e-07,1.088949320368265e-06,1.248860715142398e-06,1.754733521442665e-06,2.27230483875796e-06,2.551711457469967e-06,2.497688788359433e-06,2.287975866971637e-06,2.12012309227254e-06
0,-2.374796122930695e-08,5.209070976047745e-07,9.756293772848824e-07,1.040268225352537e-06,1.201442703389297e-06,1.207670913907807e-06,1.370101542416169e-06,1.374850102281728e-06,1.31163163146389e-06,1.286439742260056e-06
0,0,-2.374796122930695e-08,2.56323227484481e-07,9.704308279292838e-07,9.954576710625103e-07,9.907678479079999e-07,9.74529962423872e-07,1.06753066001347e-06,9.747711352190291e-07,1.042750537024079e-06
0,0,0,0,4.336772198810864e-08,2.977886768914987e-07,7.196343027199956e-07,8.599033362933738e-07,7.657481567198294e-07,6.699761192904558e-07,5.421246236767609e-07
